0	0	0	0	0	0	0
1	0	0	2	92	228	9132
1	0	0	6	74	3180	6812
2	0	0	2	60	228	5336
2	0	0	2	76	228	6762
3	0	0	8	82	1488	6970
3	0	0	10	68	1908	6254
4	0	0	10	74	1140	5556
4	0	0	10	48	2260	3860
5	10240	0	2	48	228	4668
5	10240	6	378	608	387550	379336
6	10240	6	2660	8168	1990520	2220024
6	10240	6	4192	9724	2089440	2321444
7	10240	6	6608	10290	2248800	2359278
7	10240	6	10608	10478	2515040	2371966
8	10240	7	10528	10450	2507424	2370330
8	10240	7	10234	10480	2488020	2372062
9	10240	7	10764	10576	2523096	2378482
9	10240	7	10024	10518	2475440	2376012
10	20480	7	9292	10506	2426072	2373624
10	20480	7	6406	6350	1510380	1437296
11	20480	8	14768	20206	4601600	4693574
11	20480	8	15622	20570	4656108	4718414
12	20480	8	16984	21000	4746000	4747646
12	20480	9	17368	21126	4773008	4754424
13	20480	9	15032	21010	4617168	4746820
13	20480	9	13156	21258	4493352	4762244
14	20480	9	16148	21306	4695432	4766482
14	20480	9	18206	21256	4826652	4762890
15	30720	9	15326	21464	4636988	4778022
15	30720	9	9500	16872	3528376	3802544
16	30720	10	20630	31768	6799116	7137120
16	30720	10	22058	31906	6893364	7145860
17	30720	10	17096	31714	6568208	7133040
17	30720	11	22848	32124	6945504	7159036
18	30720	11	20008	30520	6758064	7053308
18	30720	11	22666	31964	6935252	7148822
19	30720	11	20988	32224	6823160	7166804
19	30720	11	23326	31924	6977052	7145580
20	40960	12	19574	32360	6730688	7174424
20	40960	12	16526	29250	6891012	6475880
21	40960	12	25254	41214	8917280	9217776
21	40960	13	27096	44236	9040440	9875134
22	40960	13	25094	40718	8721784	9363592
22	40960	13	20686	42138	8799728	9301236
23	40960	13	16332	44978	8329864	9948438
23	40960	13	30014	42522	8957320	9456216
24	40960	13	22710	41366	9022404	9252904
24	40960	14	22898	42758	8574890	9503386
25	51200	14	25604	43884	9098808	9716178
25	51200	14	21114	42496	7584750	9510106
26	51200	14	25154	53154	10724724	11803202
26	51200	14	22588	54706	10552776	12116012
27	51200	15	23814	53858	10634220	11951700
27	51200	15	23910	53072	10643532	11763122
28	51200	15	26368	55088	10801748	12171364
28	51200	15	27438	53784	10873404	11947414
29	51200	15	25880	52674	10772776	11807524
29	51200	15	27838	54516	10899012	12063210
30	61440	16	27632	53812	10886756	11949732
30	61440	16	19876	34310	7645120	7652758
31	61440	16	28316	64012	12737024	14181304
31	61440	16	24494	65110	12401122	14531072
32	61440	16	30674	64910	12831458	14229620
32	61440	16	30008	63888	12930212	14268860
33	61440	17	27016	65386	12733960	14579830
33	61440	17	20860	64766	13000442	14196704
34	61440	17	25404	64584	11676716	14291418
34	61440	17	25518	64388	13254926	14368048
35	71680	17	22134	50020	9678048	11163360
35	71680	17	22134	50020	9678048	11163360
36	71680	18	29680	75686	14646848	16754734
36	71680	18	29124	75714	14611144	16758348
37	71680	18	28134	75276	14544300	16723944
37	71680	18	27682	75566	14514468	16745880
38	71680	18	30308	75582	14689800	16744760
38	71680	19	23698	75572	14251524	16743488
39	71680	19	33024	74862	14867040	16697972
39	71680	19	27486	76104	14503068	16782632
40	81920	19	20996	60898	11535624	13426114
40	81920	19	20996	60898	11535624	13426114
41	81920	19	30666	86434	16525524	19140356
41	81920	20	31848	86200	16601904	19125844
42	81920	20	33970	85356	16741956	19070174
42	81920	20	28982	86840	16414380	19167114
43	81920	20	29466	86736	16445204	19160220
43	81920	20	33608	82658	16718064	18890724
44	81920	20	32078	85934	16618492	19108136
44	81920	21	28780	86854	16399736	19168778
45	92160	21	30786	73772	16802572	16300394
45	92160	21	37214	96220	18862932	21332028
46	92160	21	32548	98270	18460452	21877254
46	92160	21	30728	96248	18341828	21330090
47	92160	22	35096	95392	18629564	21260816
47	92160	22	33962	99122	18280940	21937860
48	92160	22	34608	96652	18870748	21378118
48	92160	22	33358	95984	18514044	21324536
49	92160	22	33288	96046	17599808	21265712
49	92160	23	33640	98938	19445028	21956690
50	102400	23	26248	74526	13107028	16564986
50	102400	23	29096	107024	19861066	23845204
51	102400	23	31460	107572	20319576	23808382
51	102400	23	35822	107286	20245792	23980400
52	102400	24	41804	106636	21014250	23865774
52	102400	24	31452	108758	20405606	24108306
53	102400	24	33738	107012	20090378	23695546
53	102400	24	35540	107692	20778710	23921068
54	102400	24	33212	108016	20430886	23836396
54	102400	24	31076	108234	20153348	24024192
55	112640	25	28088	101222	18595764	22460900
55	112640	25	33204	118224	22131288	26233920
56	112640	25	32576	117544	22087840	26100952
56	112640	25	34926	118582	22242096	26395484
57	112640	25	31732	118654	22033540	26413576
57	112640	26	39928	115848	22572756	25895036
58	112640	26	38400	108886	22472488	24184190
58	112640	26	31304	129458	22004856	28817524
59	112640	26	32934	115222	22111548	25597840
59	112640	26	34178	119378	22192260	26627052
60	122880	26	26648	91710	18073788	20426464
60	122880	26	36908	126184	24185124	28244728
61	122880	27	32674	132414	23906604	29262728
61	122880	27	33150	131202	23937714	28998956
62	122880	27	39034	121508	24326644	27554424
62	122880	27	43324	132890	24609240	29380176
63	122880	28	37524	128140	24228296	28370596
63	122880	28	33040	132026	23928284	29149740
64	122880	28	32888	125118	23920332	27749962
64	122880	28	38926	133236	24321148	29513396
65	133120	28	28714	89124	14944548	19776154
65	133120	28	37138	140716	26013444	31119516
66	133120	29	40324	140958	26225704	31138126
66	133120	29	34416	141144	25834240	31148896
67	133120	29	37026	141182	26006052	31151248
67	133120	30	35184	141120	25886336	31147150
68	133120	30	37298	138104	26024004	30946880
68	133120	30	39694	140468	26182588	31104532
69	133120	30	41956	141188	26333224	31150958
69	133120	30	34018	141172	25807524	31149252
70	143360	30	36842	128478	26356932	28286016
71	143360	31	40118	153172	28023498	33818232
71	143360	31	42066	151122	28151436	33888058
72	143360	31	40904	148698	28073232	32779692
72	143360	32	39236	150552	27963888	33254652
73	143360	46	39236	150552	27963888	33254652
73	143360	52	36898	115970	27810496	31153174
73	143360	50	41064	152452	28086684	33725550
74	143360	48	39584	151936	27987624	33542054
74	143360	47	38468	151084	27912108	33344890
75	153600	47	30448	107730	19249420	23867772
75	153600	47	41476	162694	29537918	35976646
76	153600	47	44630	163776	31135302	36138632
76	153600	47	47678	160504	30208182	35913258
77	153600	47	40176	162882	30083852	35875784
77	153600	47	53122	161556	30706984	35815936
78	153600	47	40176	161972	29092528	35728560
78	153600	47	50100	163000	30753540	36050392
79	153600	47	40930	154264	30151210	34028844
79	153600	47	46148	168932	30243282	37691012
80	163840	47	43180	142124	27859258	31352298
80	163840	47	49312	170046	32253302	37620738
81	163840	47	51120	175724	32374224	38875304
81	163840	47	45656	175002	32013278	38667898
82	163840	47	42248	173114	31788012	38271112
83	163840	47	44002	170384	31903002	37840514
83	163840	47	44534	174398	31940844	38554484
84	163840	46	43072	173998	31841374	38457614
84	163840	46	40604	172644	31679772	38194136
85	163840	47	45268	176894	31987368	39167896
85	174080	58	35306	133592	26617444	29623236
86	174080	60	44018	174022	32924392	39261420
86	174080	64	45850	173416	31795922	39407456
87	174080	68	47198	173676	34154846	39311104
87	174080	72	43844	173034	33305248	39434568
88	174080	78	41538	169152	32449278	38673244
89	174080	140	39598	171120	32202576	39263948
89	174080	146	38084	171196	33175218	39289504
90	174080	163	37710	175890	33515828	40367584
91	174080	173	36006	163878	31808214	37492144
91	184320	239	48406	183646	31975326	41185076
92	184320	179	53698	189352	36752566	42121204
92	184320	99	56686	185734	35790106	41554466
93	184320	110	51536	185254	35816582	41662756
94	184320	120	33716	161390	30660684	37012816
94	184320	271	31852	119930	34175154	36272694
95	184320	369	35872	37760	43268928	41191532
96	184320	244	42504	72306	35201402	34946392
96	184320	100	64058	135630	37038874	38912904
97	184320	79	48586	190864	35394554	42108692
98	194560	60	45642	170670	37451608	37951576
98	194560	86	40414	171992	34617418	39209648
99	194560	176	33094	161434	30717244	37094858
100	194560	349	45430	48372	53846574	36015416
101	194560	409	37696	39054	36926972	40982352
102	194560	398	36264	41986	36831160	41334900
103	194560	229	46176	166702	37487448	39113224
104	194560	139	34666	167220	31779230	38355908
104	194560	301	39792	93404	49094778	35275252
105	194560	393	31972	41842	36549392	45758858
107	204800	303	43942	175058	35741922	39683568
108	204800	151	34058	41942	38695056	44805836
109	204800	367	33370	45820	38150758	45579574
110	204800	251	36590	172976	32082094	39630916
111	204800	199	31586	44640	39594892	48658176
112	204800	379	39950	101028	38505916	42483902
113	204800	203	36512	171314	32605592	39290326
114	204800	219	34988	170548	32373200	39111544
115	204800	300	35144	170456	32400672	39109504
115	204800	544	33104	135048	37144308	41355844
116	215040	628	36442	170650	32506328	39152698
117	215040	648	35744	169374	32216960	38857782
