0	0	0	84	198	33780	17412
1	0	0	16	94	1824	7568
1	0	0	4	82	456	7442
2	0	0	8	64	2916	6118
2	0	0	0	70	0	6446
3	0	0	2	54	452	4852
3	0	0	2	52	932	5218
4	0	0	0	66	0	6326
4	0	0	0	54	0	4854
5	10240	0	2	46	1540	3792
5	10240	4	338	404	378946	334226
6	10240	4	810	814	944340	814928
6	10240	4	872	834	950788	813906
7	10240	4	846	834	946716	815400
7	10240	4	844	814	946968	813180
8	10240	4	816	758	944736	812308
8	10240	4	840	786	947376	811392
9	10240	4	874	802	948564	812064
9	10240	4	830	778	945660	810100
10	20480	4	860	802	949752	812156
10	20480	4	1012	896	1135848	969392
11	20480	5	1614	1446	1888284	1611828
11	20480	5	1668	1392	1894216	1608232
12	20480	5	1646	1422	1890748	1612820
12	20480	5	1614	1422	1888284	1612058
13	20480	5	1640	1456	1891920	1613068
13	20480	5	1612	1428	1888152	1611632
14	20480	6	1650	1406	1891044	1609426
14	20480	6	1680	1426	1893984	1611810
15	30720	6	1692	1424	1893432	1610960
15	30720	6	1530	1206	1883004	1379246
16	30720	6	2408	2014	2834160	2369396
16	30720	6	2370	1974	2828928	2348140
17	30720	6	2488	2074	2836980	2495824
17	30720	7	2434	2014	2835352	2398134
18	30720	7	2440	1984	2833680	2339572
18	30720	7	2470	2060	2836176	2411390
19	30720	7	2492	2112	2838192	2473500
19	30720	7	2336	2016	2826948	2421582
20	40960	7	2452	2014	2834492	2335860
20	40960	8	2364	2136	2651920	2568858
21	40960	8	3226	2664	3776436	3207386
21	40960	8	3208	2710	3775248	3211680
22	40960	8	3260	2634	3780152	3206098
22	40960	8	3198	2662	3775036	3207404
23	40960	8	3214	2624	3775644	3205448
23	40960	8	3166	2582	3774044	3201656
24	40960	8	3178	2638	3773268	3207396
24	40960	9	3188	2704	3773928	3211636
25	51200	9	3232	2736	3778880	3214192
25	51200	9	2874	2482	3396872	2894512
26	51200	9	3992	3366	4717872	4015606
26	51200	9	4006	3352	4720332	4013130
27	51200	9	3920	3310	4713524	4010776
27	51200	9	4056	3234	4722096	4003532
28	51200	9	3948	3282	4716632	4007512
28	51200	10	3920	3274	4713120	4008624
29	51200	10	4104	3298	4725648	4008604
29	51200	10	3960	3326	4717552	4010712
30	61440	10	3924	3272	4713384	4008106
30	61440	10	3482	2884	4149684	3526164
31	61440	10	4626	3890	5649918	4802134
31	61440	10	4584	3976	5647824	4812926
32	61440	10	4642	3898	5650410	4806578
32	61440	11	4594	3934	5650180	4807790
33	61440	11	4546	3878	5642976	4804104
33	61440	11	4710	3894	5656524	4805480
34	61440	11	4610	3896	5650300	4803660
34	61440	11	4762	3906	5659572	4806936
35	71680	11	4554	3902	5645178	4807002
35	71680	11	3784	2750	4643326	3332300
36	71680	12	5426	4620	6744886	5733914
36	71680	12	5296	4476	6453820	5494798
37	71680	12	5392	4532	6525834	5547930
37	71680	12	5046	4604	6155012	5667634
38	71680	12	5692	4544	7088182	5609318
38	71680	12	5372	4482	6518366	5533948
