0	0	0	0	0	0	0
1	0	0	12	98	1720	13944
1	0	0	10	78	4916	7360
2	0	0	12	64	1368	7388
2	0	0	8	90	912	9260
3	0	0	10	78	2708	9314
3	0	0	2	86	228	12568
4	0	0	4	58	456	5920
4	0	0	6	118	2156	14772
5	10240	0	6	56	876	5072
5	10240	11	1710	2036	2318918	2318698
6	10240	10	9416	10128	11651046	11564832
6	10240	9	10964	11040	11752200	11627706
7	10240	9	10232	10662	11703774	11601640
7	10240	9	10316	11136	11713016	11635180
8	10240	9	10482	11076	11720292	11629948
8	10240	9	10348	11224	11711544	11638734
9	10240	9	10812	11368	11743992	11648736
9	10240	9	9914	11044	11682900	11630814
10	20480	9	11228	11132	11769938	11631026
10	20480	10	9514	10344	11657736	11583276
11	20480	10	18540	21758	23280696	23228022
11	20480	11	21022	22004	23444508	23243968
12	20480	11	20208	21902	23393280	23239204
12	20480	11	21350	21912	23466176	23237944
13	20480	12	19904	21930	23370720	23240808
13	20480	12	19034	21716	23314708	23226186
14	20480	12	20418	21744	23405156	23226582
14	20480	12	21488	21870	23475264	23235972
15	30720	12	20140	21766	23387704	23228176
15	30720	13	17630	19246	21016392	20523914
16	30720	13	29544	32816	35034536	34911832
16	30720	13	28682	31996	34980568	33998668
17	30720	13	29004	33636	35000064	35968926
17	30720	14	28210	31740	34946604	33824550
18	30720	14	29220	32856	35017120	34870188
18	30720	14	32338	33478	35221976	35689146
19	30720	14	29556	32496	35034252	34612910
19	30720	14	30222	32438	35083836	34356480
20	40960	15	31200	33744	35143964	35801132
20	40960	15	26396	28752	30414716	30240404
21	40960	15	44628	43508	47061000	46456522
21	40960	15	49088	44722	47353824	46540476
22	40960	15	46988	43994	47215224	46485830
22	40960	15	49626	44194	47391988	46498860
23	40960	15	46672	44182	47194368	46498450
23	40960	15	47000	43776	47216016	46471640
24	40960	15	48582	43988	47322124	46485136
24	40960	15	47882	44436	47274228	46514636
25	51200	15	49236	46092	47364008	46624032
25	51200	16	41838	38054	40259964	39563908
26	51200	16	61610	54618	59208756	58081784
26	51200	17	59350	54422	59059596	58069730
27	51200	17	58282	54528	58991828	58076012
27	51200	17	58534	54360	59005836	58065372
28	51200	18	63134	54570	59309340	58079390
28	51200	18	54462	53964	58738812	58039472
29	51200	18	58528	53600	59005344	58014956
29	51200	19	55616	54454	58813568	58072658
30	61440	19	61810	54380	59223780	58067992
30	61440	19	52204	45782	49765176	48782664
31	61440	19	74278	65482	71073344	69695524
31	61440	20	76416	67242	71216896	69812686
32	61440	20	74538	65512	71090484	69695504
32	61440	21	76336	69398	71209152	69954496
33	61440	21	73884	65514	71049048	69696880
33	61440	21	75272	65414	71138928	69694228
34	61440	22	73820	65272	71043512	69681108
34	61440	22	75122	67660	71130820	69838718
35	71680	22	71472	65058	70888128	69668732
35	71680	23	54156	45410	51411796	48536148
