0	0	0	64	168	29036	12786
1	0	0	6	54	684	4288
1	0	0	0	82	0	6022
2	0	0	0	54	0	6048
2	0	0	0	62	0	4924
3	0	0	2	68	420	7752
3	0	0	0	68	0	6406
4	0	0	0	42	0	3108
4	0	0	0	68	0	7112
5	10240	0	0	66	0	5960
5	10240	4	160	216	188970	166602
6	10240	4	882	766	949092	809092
6	10240	4	874	792	948584	811428
7	10240	4	858	774	947508	809392
7	10240	4	886	794	949760	811310
8	10240	4	880	758	948960	808980
8	10240	4	872	792	948432	810972
9	10240	4	856	764	947376	809964
9	10240	4	852	766	947112	808980
10	20480	4	878	762	949180	808576
10	20480	4	856	716	947376	805688
11	20480	5	1610	1414	1888020	1609900
11	20480	5	1618	1398	1888548	1609136
12	20480	5	1668	1404	1892200	1609476
12	20480	5	1644	1392	1890264	1607992
13	20480	5	1652	1386	1890792	1609480
13	20480	6	1680	1402	1892640	1610024
14	20480	6	1698	1414	1894212	1610344
14	20480	6	1624	1376	1888944	1607296
15	30720	6	1652	1352	1890792	1606194
15	30720	6	1458	1308	1699812	1453270
16	30720	6	2454	2012	2835052	2407536
16	30720	6	2488	2038	2836848	2407988
17	30720	7	2444	2016	2833944	2407676
17	30720	7	2432	2030	2833152	2409250
18	30720	7	2442	1998	2833812	2405800
18	30720	7	2462	1996	2835580	2406024
19	30720	7	2394	1996	2830644	2406986
19	30720	7	2382	2028	2829852	2409696
20	40960	7	2402	1950	2831172	2403672
20	40960	8	2158	1730	2458716	2085112
21	40960	8	3256	2650	3778246	3206866
21	40960	8	3314	2598	3782244	3203940
22	40960	8	3242	2588	3776874	3201818
22	40960	8	3248	2612	3777908	3205680
23	40960	9	3250	2634	3776832	3206822
23	40960	9	3186	2626	3774180	3205022
24	40960	9	3232	2616	3775674	3204510
24	40960	9	3384	2652	3786864	3208734
25	51200	9	3174	2580	3771318	3200860
25	51200	9	2784	2252	3213120	2733804
26	51200	9	3912	3228	4712592	4004144
26	51200	9	4016	3272	4719456	4008896
27	51200	9	3960	3268	4715760	4005544
27	51200	9	3958	3226	4716076	4004644
28	51200	10	3924	3220	4713404	4002720
28	51200	10	3932	3276	4713912	4009564
29	51200	10	3860	3204	4709180	4001922
29	51200	10	3986	3206	4717476	4002020
30	61440	10	4036	3266	4721160	4006084
30	61440	10	3324	2734	3961080	3364506
31	61440	10	4774	3910	5660364	4806638
31	61440	10	4778	3926	5660628	4808350
32	61440	10	4862	3956	5666556	4810376
32	61440	10	4690	3982	5654820	4816924
33	61440	10	4778	3894	5660628	4809408
33	61440	11	4986	3900	5674356	4806538
34	61440	11	4818	3884	5663748	4805484
34	61440	11	4658	3928	5652708	4808248
35	71680	11	4818	3868	5663268	4804256
35	71680	11	3880	2974	4711008	3666328
36	71680	11	5494	4486	6598500	5506686
36	71680	11	5528	4554	6601392	5595914
37	71680	11	5504	4712	6599688	5854020
37	71680	11	5404	4366	6592824	5368616
38	71680	11	5522	4478	6600348	5462198
38	71680	12	5700	4684	6612744	5867594
39	71680	12	5492	4516	6598368	5481892
39	71680	12	5338	4700	6588468	5883366
40	81920	12	5428	4428	6594672	5535918
40	81920	12	4708	3936	5477952	4881370
41	81920	12	6026	5178	7524756	6404732
41	81920	12	6082	5170	7528452	6404720
42	81920	13	6112	5218	7530432	6408630
42	81920	13	6116	5208	7531176	6406668
43	81920	13	6072	5150	7527792	6402816
43	81920	13	6250	5186	7539540	6407260
44	81920	13	6216	5228	7537296	6409352
44	81920	13	6056	5134	7526736	6404368
45	92160	13	5006	4288	6210204	5288548
45	92160	13	5006	4288	6210204	5288548
46	92160	14	6852	5764	8469494	7201844
46	92160	14	6990	5768	8479260	7201024
47	92160	14	6952	5774	8476254	7201314
47	92160	14	7152	5742	8489952	7200354
48	92160	14	6838	5810	8468340	7204406
48	92160	14	6830	5770	8468700	7202034
49	92160	14	6622	5820	8454666	7204892
49	92160	14	6946	5832	8476356	7207364
50	102400	14	5522	4812	6956964	5926026
50	102400	14	5522	4812	6956964	5926026
51	102400	15	7542	6408	9406956	8001408
51	102400	15	7706	6452	9417396	8005968
52	102400	15	7818	6506	9424788	8008698
52	102400	15	7570	6406	9408836	8002876
53	102400	15	7736	6500	9419376	8011200
53	102400	15	7288	6372	9389808	7998868
54	102400	15	7604	6412	9410664	8004398
54	102400	15	7442	6440	9399972	8003856
55	112640	15	6110	5244	7708956	6562986
55	112640	16	8402	7136	10354212	8807606
56	112640	16	8224	7110	10342464	8805210
56	112640	16	8382	7106	10352892	8805146
57	112640	16	8258	7020	10344708	8800398
57	112640	16	8212	7066	10342152	8802500
58	112640	16	8396	7112	10353816	8804748
58	112640	16	8616	7116	10368336	8806434
59	112640	16	8606	7138	10367676	8808928
