0	0	0	52	94	30306	8616
1	0	0	4	74	380	8464
1	0	0	2	78	228	8916
2	0	0	4	128	2024	11296
2	0	0	2	80	228	7398
3	0	0	2	146	228	13296
3	0	0	4	114	936	10998
4	0	0	2	116	228	12930
4	0	0	2	94	228	7216
5	10240	0	4	82	680	8188
5	10240	10	3296	3764	4629034	4608872
6	10240	10	8958	8836	11619804	11480002
6	10240	9	9372	8544	11649612	11461772
7	10240	9	8992	8602	11622048	11465226
7	10240	9	9114	8694	11630100	11470862
8	10240	9	8658	8488	11603076	11457836
8	10240	9	9340	8516	11645016	11459694
9	10240	9	9586	8528	11661348	11461246
9	10240	9	8746	8716	11607572	11475164
10	20480	9	9362	8502	11646468	11457914
10	20480	10	10824	10126	13948656	13743652
11	20480	10	17210	16778	23194580	22900694
11	20480	11	17734	16712	23227500	22895088
12	20480	11	17746	16890	23228484	22907508
12	20480	11	17360	16810	23204404	22902400
13	20480	11	18020	16984	23246376	22913048
13	20480	12	18012	16760	23245868	22898536
14	20480	12	18036	16880	23248616	22907392
14	20480	12	17866	16562	23236212	22884754
15	30720	12	18022	16910	23246700	22915224
15	30720	13	17968	16614	23244320	22888570
16	30720	13	27260	25078	34889434	34346752
16	30720	13	28122	25168	34942676	34349880
17	30720	13	26610	25378	34843780	34362626
17	30720	14	26924	24870	34862712	34329038
18	30720	14	26914	24956	34862244	34335096
18	30720	14	28034	25096	34938564	34343738
19	30720	14	26936	25074	34863664	34342878
19	30720	14	26200	24798	34815120	34323868
20	40960	15	26796	24884	34855960	34328998
20	40960	15	25272	23270	32547792	32043000
21	40960	15	34820	33590	46412100	45801628
21	40960	15	35262	34086	46443892	45833806
22	40960	15	35792	32768	46476480	45745850
22	40960	15	35174	32930	46435596	45756854
23	40960	15	35596	34292	46465142	45848112
23	40960	15	35656	32700	46467504	45740836
24	40960	15	35846	34400	46480050	45853014
24	40960	15	35684	34752	46480264	45875600
25	51200	15	35716	33366	46472162	45784902
25	51200	15	34712	30890	44409632	42885572
26	51200	16	45710	40538	58006380	56616712
26	51200	16	45140	41056	58322946	57275456
27	51200	17	45508	41388	58068302	57639164
27	51200	17	46016	40688	58081374	56656792
28	51200	17	46126	41094	58329970	57493736
28	51200	18	44574	41132	57809316	57410976
29	51200	18	46400	40828	58339348	56671652
29	51200	18	46526	41186	58429778	57217292
30	61440	18	44898	41118	57822428	57564566
30	61440	19	38786	34968	48882628	48749606
31	61440	19	55972	50560	69865128	68710184
31	61440	20	54328	48930	69756624	68603362
32	61440	20	55666	49234	69846852	68623780
32	61440	20	55014	49002	69801900	68606810
33	61440	20	52790	49184	69660718	68624662
33	61440	21	55556	49194	69839752	68619524
34	61440	21	53144	51228	69678480	68754562
34	61440	21	53814	49074	69723084	68612860
