0	0	0	264	314	50756	35536
1	0	0	0	58	0	5016
1	0	0	2	56	152	4784
2	0	0	0	74	0	5994
2	0	0	2	58	152	6492
3	0	0	0	74	0	6870
3	0	0	0	38	0	2948
4	0	0	0	70	0	5348
4	0	0	0	66	0	4948
5	10240	0	0	36	0	3234
5	10240	5	566	1388	393718	396270
6	10240	5	2344	8670	1045584	1332720
6	10240	5	6270	9546	1304700	1390280
7	10240	5	8838	10132	1474188	1428888
7	10240	6	9614	10304	1525404	1439334
8	10240	6	9132	10114	1493592	1428786
8	10240	6	8844	10392	1474604	1445858
9	10240	6	9088	10568	1490688	1457180
9	10240	6	9054	10580	1488444	1459698
10	20480	6	9528	10532	1519748	1455860
10	20480	7	7016	8470	1175760	1166696
11	20480	7	17518	21076	2937948	2907188
11	20480	7	15370	21020	2796180	2905596
12	20480	7	15840	21040	2827200	2905032
12	20480	8	17910	21026	2963820	2904192
13	20480	8	16840	21036	2893200	2905988
13	20480	8	14506	21102	2739156	2910250
14	20480	8	17526	21000	2938476	2905152
14	20480	8	16704	21042	2884224	2907502
15	30720	8	13838	21086	2695068	2907748
15	30720	9	14206	18884	2541180	2611376
16	30720	9	16770	31520	3779460	4355662
16	30720	9	21148	31494	4068408	4353002
17	30720	9	20664	31556	4036464	4357392
17	30720	9	16792	31502	3780912	4352912
18	30720	9	22118	31488	4132428	4352008
18	30720	10	19834	31598	3981684	4360214
19	30720	10	21786	31542	4110516	4355516
19	30720	10	22682	31534	4169652	4355770
20	40960	10	20440	31586	4021680	4358978
20	40960	10	14882	29056	3611178	4010464
21	40960	11	24566	42962	5584902	5921714
21	40960	11	20786	42518	4935792	5889190
22	40960	11	23724	40766	4928226	5612448
22	40960	11	23422	43622	5310186	6015840
23	40960	11	24020	41612	5149104	5759146
23	40960	11	23752	41264	4643394	5702888
24	40960	11	19002	42712	4868004	5879630
24	40960	11	22730	42398	5501370	5852390
25	51200	12	23688	42002	5126400	5773016
25	51200	12	18874	43802	4453380	6067084
26	51200	12	26388	51424	6195744	7083970
26	51200	12	32194	54118	6578808	7458304
27	51200	13	23784	52336	6024804	7250210
27	51200	13	25576	51082	6142020	7042722
28	51200	13	26078	54370	6175284	7500396
28	51200	13	24516	52310	6073116	7240566
29	51200	13	27012	51196	6237060	7061810
29	51200	13	22090	53780	5912472	7420398
30	61440	13	23810	52100	6025728	7256982
30	61440	14	20208	33878	4242156	4688968
31	61440	14	30954	63038	7368660	8689010
31	61440	14	27732	63196	7162712	8726240
32	61440	14	25912	63290	7061328	8725132
32	61440	14	29258	63220	7280534	8723304
33	61440	15	30082	63602	7618674	8832824
33	61440	15	29590	62544	7008768	8589508
34	61440	15	23922	62962	6919260	8704280
34	61440	15	27752	63168	7163942	8717852
35	71680	15	28650	63204	7274460	8749126
35	71680	15	23982	52714	5982546	7239398
36	71680	15	33150	73574	8424060	10162054
36	71680	16	35876	73728	8603976	10174190
37	71680	16	28002	73822	8084292	10177248
37	71680	16	38062	73756	8748252	10173658
38	71680	16	31292	71872	8301432	10050228
38	71680	16	29364	73642	8174184	10166876
39	71680	16	31764	73754	8332584	10174096
39	71680	16	33492	73584	8446632	10164354
40	81920	17	29794	73784	8202564	10175328
40	81920	17	28192	61196	7027776	8434894
41	81920	17	36460	83262	9533400	11558212
41	81920	17	34076	84278	9376056	11626096
42	81920	17	34546	84292	9407076	11628634
42	81920	17	36710	84242	9549900	11622568
43	81920	18	33340	84352	9327480	11630386
43	81920	18	29234	84358	9056484	11630438
44	81920	18	34090	83210	9376980	11555962
44	81920	18	29224	84380	9055824	11633780
45	92160	18	35904	84324	9496704	11628386
45	92160	18	33140	72812	9621170	10040228
46	92160	18	37798	94482	10307518	13029192
46	92160	18	42204	96250	9987558	13302204
47	92160	19	43958	93994	11655336	13019298
47	92160	19	42876	94212	10691106	12913128
48	92160	19	45552	97700	11270832	13502948
48	92160	19	32338	92122	10398060	12685692
49	92160	19	35960	94662	10394256	13033268
49	92160	19	31640	97030	9059820	13421148
50	102400	19	37028	93160	11115222	12813158
50	102400	19	29842	74914	7951714	10473840
51	102400	20	28720	105358	10215788	14386208
51	102400	20	40164	105290	11578104	14525388
52	102400	20	40446	105222	11563032	14523728
52	102400	20	41766	105478	11683248	14540502
53	102400	20	41694	105440	11653500	14539044
53	102400	20	36342	105256	11313384	14524948
54	102400	21	39926	105474	11559234	14555272
54	102400	21	44330	105836	12362192	14693556
55	112640	21	38056	105016	10872412	14371992
55	112640	21	41544	118602	12541320	16364118
56	112640	21	34720	113516	12091464	15644004
56	112640	21	37132	115908	12250128	15973802
57	112640	21	39828	118350	12427896	16334732
57	112640	21	52624	114584	13272732	15808090
58	112640	22	41416	115080	12533400	15861172
58	112640	22	46862	117558	12892176	16215158
59	112640	22	51424	113470	13192932	15673976
59	112640	22	43012	116094	12638736	16038028
60	122880	22	29020	91816	10108974	12615728
60	122880	22	40880	128940	13388660	17788144
61	122880	22	43586	124992	13566992	17283052
61	122880	23	47112	125362	13800084	17294766
62	122880	23	36788	116630	13118852	16774106
62	122880	23	45784	127746	13712040	17607260
63	122880	23	39088	126080	13268574	17372720
63	122880	23	58030	129056	14520144	17808986
64	122880	23	27862	124406	12528972	17147478
64	122880	23	46552	125300	13762728	17262128
65	133120	24	22476	89926	8075552	12398028
65	133120	24	36818	123430	14012220	17018926
66	133120	24	45004	136350	14548836	18787180
66	133120	24	45320	130202	14572712	17957340
67	133120	24	47336	156246	14705088	21693940
67	133120	25	38940	136912	14151480	18888920
68	133120	25	46260	137094	14634600	18901250
68	133120	25	44676	137002	14530056	18895180
69	133120	25	41448	137048	14317008	18898510
69	133120	25	41672	136998	14331792	18896016
70	143360	25	35978	111778	12254532	15532306
71	143360	26	62644	147952	16395336	20298952
71	143360	26	51970	165528	18172296	22835538
71	143360	40	43892	136968	15368948	18955696
72	143360	37	44576	155800	15414336	21503920
72	143360	36	44102	147684	15383052	20370856
73	143360	37	46858	144890	15564948	19973228
73	143360	37	67622	148956	16935240	20561800
74	143360	37	42746	148798	15293820	20522980
74	143360	37	45844	146616	15497760	20214864
75	153600	38	38546	106082	10979004	14651054
75	153600	37	59128	157058	17217640	21648758
76	153600	37	61254	158284	17811848	21861100
76	153600	37	42698	157710	15539642	21722684
77	153600	37	55316	158176	17221194	21813622
77	153600	37	62266	157754	17363270	21770562
78	153600	37	53678	154654	16696444	21529304
78	153600	38	55636	158922	17107776	21895944
79	153600	38	45856	158580	16724658	21845474
79	153600	37	56558	158296	17035758	21851352
80	163840	37	59712	140146	16934730	19302020
80	163840	38	54256	169100	17835108	23335018
81	163840	38	49302	170136	17505108	23470776
81	163840	38	47364	168630	17379972	23255454
82	163840	38	63284	167092	18431088	23053314
82	163840	38	55946	167624	17945988	23114792
83	163840	38	72370	169808	18539334	23455698
84	163840	40	48658	158404	17956674	21826932
84	163840	40	55488	177112	17913324	24438368
84	163840	39	47430	170552	17384480	23501298
85	174080	40	39244	126814	13181574	17495630
85	174080	40	48012	178266	17657604	24590688
86	174080	40	64414	180258	20604842	24840530
86	174080	40	73134	177762	19634926	24536578
87	174080	40	79872	179372	20768752	24772388
88	174080	41	56518	161470	19386050	22194472
88	174080	42	53204	192360	15734694	26617832
89	174080	44	75132	181468	22274936	25044822
89	174080	44	59142	179794	19031236	24792960
90	174080	43	53472	179920	19056048	24989816
90	184320	43	59332	171550	17729490	23682088
91	184320	43	62296	190744	20147264	26309148
91	184320	43	57706	189366	19844172	26106456
92	184320	37	67702	188322	20504324	26003798
93	184320	38	62120	191386	20135364	26414740
93	184320	38	68728	166944	19041716	23021532
94	184320	41	85968	210128	23240296	29027326
94	184320	41	86004	188220	21711708	25988268
95	184320	40	74078	189618	20924856	26181394
96	184320	39	56736	190978	19780964	26335974
96	194560	39	51766	137878	16419162	18995160
97	194560	60	70566	201402	21584340	27801122
98	194560	45	87372	200058	22693140	27607412
98	194560	44	71936	199250	21674364	27508634
99	194560	47	72780	189908	21730464	26195724
100	194560	44	72892	209842	21737592	28995912
101	194560	47	64892	203056	21209592	28027110
102	194560	44	49486	197094	20192928	27179558
102	194560	45	73238	200152	21760428	27637220
103	194560	45	66988	200756	21347796	27726226
104	204800	45	65524	212104	22142316	29275780
